,cell_id,cell_type,firing_rate,ap_threshold,ap_duration,mean_vm,std_vm,fft_low,fft_high
13,AP061_1,PV,15.65934065934066,-0.04357346346876446,0.26894736842105266,-0.055497351199462794,0.005267360641199899,0.00048815068260852604,0.00010716605707708944
14,AP061_2,PV,127.1195652173913,-0.04458647742208884,0.32992304403591277,-0.054591806258590767,0.005999074342679789,0.0007169614939739611,7.14733672311314e-05
15,AP062_1,PV,4.11,-0.03640670347170952,0.903771289537713,-0.05262651583741809,0.005996807219645231,0.0008451871094313024,6.129623303292587e-05
16,AP066_1,SST,7.3090909090909095,-0.04534472573042432,0.41057213930348263,-0.054971418916344744,0.0034074465486769465,0.00039674712847499727,6.186784986928757e-05
17,AP066_2,SST,7.8,-0.04307518413627657,0.38897435897435895,-0.05209352411397072,0.0034476639004712307,0.0003714700293155092,6.177408629233933e-05
18,AP068_1,SST,1.715686274509804,-0.04720374460047799,0.33428571428571424,-0.05809558102048883,0.002793262765734079,0.0003373135274961864,5.657624840878235e-05
19,AP069_1,PV,6.016666666666667,-0.040317097682955806,0.47873961218836564,-0.04892527594209359,0.004012008685439766,0.0005580118963164321,4.045237575314731e-05
20,CG011_1,VIP,12.55,-0.041018341746884734,0.6907038512616203,-0.047886832462831076,0.0042170917796365325,0.0004955626778302767,4.645162473351107e-05
21,CG015_1,VIP,3.8,-0.0403254101658913,0.4668859649122808,-0.05401540269546727,0.004855482563891311,0.0005566085946828976,7.334798528278829e-05
22,CG016_1,VIP,4.358333333333333,-0.04192325170479704,1.0023900573613767,-0.05557519100166291,0.007054109019315841,0.000978837158204724,4.929628969405292e-05
23,CG016_2,VIP,1.34375,-0.0401444191354944,0.694186046511628,-0.061951951886977046,0.00581205224729446,0.0007155027250168624,5.928178786793392e-05
24,CG055_1,VIP,11.588235294117647,-0.043028797702629566,0.2685279187817258,-0.05790597278845436,0.006783587923816347,0.0009343293608140802,8.489403785142756e-05
25,CG055_2,VIP,30.25,-0.034839714869665785,0.6042286501377411,-0.04398966214329793,0.006001252505210762,0.0007442046060256627,0.00011941855499390511
26,CG055_3,VIP,15.0561797752809,-0.04586787688891156,0.3164179104477612,-0.060553328044191085,0.008204086985343985,0.0011452131000079574,7.819792759449016e-05
27,CG055_4,VIP,1.3,-0.03634228213394534,0.9070512820512823,-0.05279048561171809,0.003934375962272224,0.000510288756244567,4.565266245415073e-05
28,CG055_5,VIP,2.838709677419355,-0.03802958347596144,0.7017045454545454,-0.0541886568991566,0.004593737518253245,0.0005716213478956837,5.8002040208703356e-05
29,CG076_1,VIP,2.2333333333333334,-0.040788089764014636,0.6649253731343283,-0.06262332853671697,0.006292356865153562,0.0009131681981143071,6.732335346675887e-05
30,CG077_1,VIP,5.45,-0.03846000376199888,0.9827217125382264,-0.054420594028291,0.006041886534002755,0.0007920576709615511,7.504172014644953e-05
31,JP902_1,EXC,0.3333333333333333,-0.04099663618009124,0.6,-0.06967238778650793,0.005806220557588966,0.0006705395017302831,7.290628284695061e-05
32,JP903_1,EXC,0.8779342723004695,-0.03772730600906736,1.0871657754010695,-0.055352247755847406,0.004326613262346725,0.000529572765997368,4.690836073757122e-05
33,JP905_1,EXC,1.0789473684210527,-0.03840935676145006,0.8500000000000001,-0.06013350067768005,0.0055781800788941484,0.0006863043681628482,6.806851030668772e-05
34,JP906_1,EXC,0.05263157894736842,-0.041090958795185026,0.85,-0.0670417260277844,0.004512480893665419,0.0005741272343919691,6.036882712066096e-05
35,JP907_1,EXC,3.45,-0.03969625610224038,0.9695652173913043,-0.05341865555459011,0.005251485935372496,0.0007385562144461322,5.4861674772280507e-05
